Timestamp,L_1,L_2,A_1,A_2,B_1,B_2,C_1,C_2,A_3,A_4,B_3,B_4,C_3,C_4,L_3,L_4,L_5,L_6,L_7,L_8,L_9,L_10,A_5,B_5,C_5
10223,34.42672742949368,2.4729712886360744,62.405671165028764,82.62636859029288,55.35992415304406,82.63606556816549,66.52889760851764,82.48902288213253,25.967279198573905,58.7041987767457,21.3477698922609,62.55065373221285,42.60379432558382,55.297438115057545,-97.95933760990637,35.855060167675376,-22.57919569054833,-79.90809020368432,27.895037081819822,-33.56508305362386,35.4794624361035,-35.64426318633377,99.99999999999997,83.33333333690629,93.84614893097987
10224,34.42672742949368,2.485398282588932,62.35993598896712,82.66570509948505,55.30574930926275,82.64918033166467,66.54244867182518,82.63320008500324,28.58804374119468,63.68925931278875,21.84873949931375,64.33978134613054,40.995325803414616,54.50499347877495,-97.95933760990637,35.55302916581361,-26.59327492954968,-79.90809020368432,28.82199087856999,-24.78949402470677,35.67686583942272,-41.981021081443615,99.99999999999997,83.33333333690629,93.84614893097987
10225,34.42672742949368,2.348701389827582,62.35993598896712,82.61325640624017,55.33283673115341,82.64918033166467,66.56955077623826,82.6594141199366,25.88974180741863,62.289668183722654,24.51519070024706,60.59331754434814,41.65521032359756,56.24185843744716,-97.95933760990637,35.68895973197202,-11.195985913433418,-79.90809020368432,34.65487734079569,-21.761297808393543,35.17576492506943,-25.652889968430244,99.99999999999997,83.33333333690629,93.84614893097987
10226,34.42672742949368,-0.5467876311076338,62.35993598896712,82.61325640624017,55.35992415304406,82.7540983537094,66.52889760851764,82.52834392379529,26.665115922231237,66.92876238251887,21.477052361251154,58.85006500516289,41.985152594951074,54.50499347877495,-97.95933760990637,35.5228592715287,-25.035572528406256,-79.90809020368432,33.057586997896735,-35.1924810195022,35.4794624361035,-37.00886204297331,99.99999999999997,83.33333333690629,93.84614893097987
10227,34.42672742949368,4.424008952394303,62.35993598896712,82.53458336637289,55.31929303130306,82.60983606265432,66.43404025417283,82.47591585392857,29.068775683231834,59.223148282615995,22.559793158191383,61.84723603656724,40.10173219500332,54.7438124039228,-97.95933760990637,35.61345952717777,-14.835617464335442,-79.90809020368432,28.123217344219128,-39.127076100120604,35.282028680525556,-26.860638372325624,99.99999999999997,83.33333333690629,93.84614893097987
10228,34.42672742949368,1.714924820391957,62.28371066222766,82.63948075286262,55.33283673115341,82.6229508261535,66.52889760851764,82.37105971419518,26.060324108612207,61.487655280564354,22.705235949043953,61.03677651658191,41.132801753565914,56.83890576810232,-97.95933760990637,35.68895973197202,-14.101700006458287,-79.90809020368432,29.734740434271032,-35.959830060070814,35.63131120406,-30.923064856835126,99.99999999999997,83.33333333690629,93.84614893097987
10229,34.42672742949368,3.7280974335544386,62.35993598896712,82.48213465164505,55.30574930926275,82.64918033166467,66.58310183954583,82.48902288213253,27.766147171362945,61.58200975491539,22.09114416838608,64.73736524363184,40.30794609770621,55.460269214937384,-97.95933760990637,35.61345952717777,-22.48932825423882,-79.90809020368432,34.15570450339162,-35.14613107713164,35.08465567922288,-34.624735320591725,99.99999999999997,83.33333333690629,93.84614893097987
10230,34.42672742949368,4.100907170700054,62.314200787927916,82.53458336637289,55.238030743441044,82.63606556816549,66.44759129527836,82.46280884719917,26.261921371349388,62.22676521799869,21.024563666831114,62.565945407087696,43.75859225279703,54.09248805775982,-97.95933760990637,35.870160193790284,-20.587133977099235,-79.90809020368432,35.2823730682352,-34.47663191433835,35.64649609080722,-33.49541211737005,99.99999999999997,83.33333333690629,93.84614893097987
10231,34.42672742949368,1.0562942630506171,62.42091624036766,82.49524683569774,55.346380453193746,82.60983606265432,66.46114235858593,82.54145095199922,23.082887495536184,60.355401794472726,23.383968990674006,63.08586282885753,38.795710736138105,56.86061657786253,-97.95933760990637,35.507759245413794,-11.076162665020732,-79.90809020368432,31.20365087492692,-38.529676847400246,35.236504422300456,-24.52356676520857,99.99999999999997,83.33333333690629,93.84614893097987
10232,34.42672742949368,-0.6959115178218553,62.314200787927916,82.69192944610748,55.38701159712474,82.55737705163199,66.54244867182518,82.51523691706586,27.083817941181152,61.99087905788622,20.52359405977826,63.055279454053874,40.14297498455353,53.72340425626517,-97.95933760990637,35.598359476322955,-17.636486178189514,-79.90809020368432,35.353679404616045,-21.27204842373581,35.2972439444104,-25.55877971220275,99.99999999999997,83.33333333690629,93.84614893097987
10233,34.42672742949368,0.5592146067364325,62.37518103932851,82.50835899826748,55.40055529697506,82.60983606265432,66.55599973513273,82.54145095199922,26.16887648671856,60.29249882874876,22.09114416838608,61.34261028967228,42.727522671710375,53.5605731563853,-97.95933760990637,35.96076044943932,-19.044409494277296,-79.90809020368432,36.93667996478875,-25.268443425827403,35.17576492506943,-26.248921642601047,99.99999999999997,83.33333333690629,93.84614893097987
10234,34.42672742949368,4.871380632897029,62.35993598896712,82.53458336637289,55.292205609412406,82.68852460067507,66.65085711167958,82.59387902186594,23.067380002060645,61.69208995781486,24.353587587532175,61.312026914868625,43.002474572013,55.633955710804614,-97.95933760990637,35.628559553292675,-16.123717532010545,-79.90809020368432,34.298345682257136,-32.12308485638396,35.37316832838867,-30.53093875067306,99.99999999999997,83.33333333690629,93.84614893097987
10235,34.42672742949368,0.7207655077635877,62.37518103932851,82.53458336637289,55.30574930926275,82.58360655714316,66.50179550410454,82.37105971419518,25.88974180741863,58.53121560812227,22.414350367338812,62.382445158265824,43.59362111712028,51.7694311644198,-97.95933760990637,35.58325945020805,-24.076986442945618,-79.90809020368432,31.916714192004036,-22.286597156947387,35.35798344164145,-37.6048937428425,99.99999999999997,83.33333333690629,93.84614893097987
10236,34.42672742949368,2.199577482753284,62.29895571258905,82.60014422218745,55.33283673115341,82.63606556816549,66.51534656741211,82.51523691706586,22.10591609257891,61.550558272053394,24.98383969005235,63.65165532535977,41.03656859296481,54.059921834226756,-97.95933760990637,35.67385968111721,-13.023290648045162,-79.90809020368432,29.962920696670338,-27.39024077361657,35.35798344164145,-25.80974042117441,99.99999999999997,83.33333333690629,93.84614893097987
10237,34.42672742949368,1.5782279072705307,62.35993598896712,82.61325640624017,55.278661887372095,82.59672132064233,66.61020394395891,82.47591585392857,25.48654725653678,61.849347372124754,25.969618635249873,63.192904653197246,41.79268627374887,54.26617455362705,-97.95933760990637,35.61345952717777,-13.053246460148344,-79.90809020368432,31.061038225530865,-39.260975932510505,35.43390782561967,-29.32319034677768,99.99999999999997,83.33333333690629,93.84614893097987
10238,34.42672742949368,3.4049956518601903,62.35993598896712,82.58703205961774,55.346380453193746,82.70163934268703,66.58310183954583,82.6069860500699,24.540590840530584,64.88441579036945,26.292824834202605,62.00015293563936,41.79268627374887,58.44550585042775,-97.95933760990637,35.94566039858451,-16.81270125946304,-79.90809020368432,35.539075860513705,-34.188232274890375,35.069470792475684,-23.629519241103182,99.99999999999997,83.33333333690629,93.84614893097987
10239,34.42672742949368,2.0007456202276046,62.39042611466738,82.62636859029288,55.33283673115341,82.63606556816549,66.61020394395891,82.6069860500699,27.347445152413002,61.39330083197842,20.57207499888814,63.009404404375374,42.59004674408314,53.810247495306044,-97.95933760990637,35.915460321614816,-19.17921066101146,-79.90809020368432,29.150028513333183,-30.928286350099473,35.31242880627873,-32.33471885443761,99.99999999999997,83.33333333690629,93.84614893097987
10240,34.42672742949368,3.057039882260227,62.35993598896712,82.56080771299531,55.292205609412406,82.67540983717586,66.52889760851764,82.47591585392857,26.385981242931294,63.67353358424032,21.008403371445866,63.25407142785846,42.68627990468424,55.416847577631486,-97.95933760990637,35.93056037246963,-16.153673344113713,-79.90809020368432,34.911580156439854,-23.903695130007108,35.661680952675525,-31.346561048406357,99.99999999999997,83.33333333690629,93.84614893097987
10241,34.42672742949368,2.8954890015931483,62.28371066222766,82.52147118232017,55.40055529697506,82.6622950951639,66.488244462999,82.54145095199922,23.64115685413607,60.66991664885762,24.98383969005235,59.84402477397012,40.10173219500332,54.168475900813334,-97.95933760990637,35.64365960414749,-10.057664955353758,-79.90809020368432,36.209355394454846,-34.00798250012991,35.114995050700756,-27.754685896431013,99.99999999999997,83.33333333690629,93.84614893097987
10242,34.42672742949368,-0.5964955865590156,62.32944586326684,82.57391987556502,55.414099019015396,82.59672132064233,66.43404025417283,82.46280884719917,22.772737854692636,62.100959260785686,21.961861672918758,63.20819635312603,42.38383281885618,54.87407728026959,-97.95933760990637,35.900360270760004,-14.895529088541778,-79.90809020368432,35.938391325553894,-20.97849879125362,35.1453951764539,-30.48388360971012,99.99999999999997,83.33333333690629,93.84614893097987
10243,34.42672742949368,5.182055420638406,62.314200787927916,82.56080771299531,55.38701159712474,82.67540983717586,66.46114235858593,82.44970181899524,27.719624716343787,62.55700582669712,24.353587587532175,61.4037770643335,40.22546054112988,54.28788536338726,-97.95933760990637,35.7493598859114,-17.26203849009019,-79.90809020368432,33.870507687337735,-21.884897658090125,35.661680952675525,-31.801427325386754,99.99999999999997,83.33333333690629,93.84614893097987
10244,34.42672742949368,0.1864048695908167,62.34469091362823,82.58703205961774,55.292205609412406,82.53114754612082,66.56955077623826,82.42348778406188,25.517562218080386,63.421921695579385,24.127343240322148,63.3458215522694,43.29117403129223,54.537559702308,-97.95933760990637,35.96076044943932,-10.132554497881586,-79.90809020368432,29.435253858856555,-30.207287251057636,35.09984054109118,-22.594306319807373,99.99999999999997,83.33333333690629,93.84614893097987
10245,34.42672742949368,2.8209270582360375,62.34469091362823,82.58703205961774,55.3734678750844,82.64918033166467,66.58310183954583,82.48902288213253,26.49453362103766,62.68281175814505,25.307045889005067,62.30598670872976,40.610393183534285,55.18888406625648,-97.95933760990637,35.71912960151697,-20.557178164996067,-79.90809020368432,31.688533929604745,-22.724346602825257,35.40353807700414,-33.02486078483591,99.99999999999997,83.33333333690629,93.84614893097987
10246,34.42672742949368,4.7719647016341895,62.268465586888766,82.61325640624017,55.30574930926275,82.6622950951639,66.59665288065136,82.6069860500699,25.657129557730357,63.40619594126585,22.7213962444292,62.24481995912245,43.95105855147517,53.30004342147723,-97.95933760990637,35.7493598859114,-13.442672066569145,-79.90809020368432,32.57273244932274,-38.06617742622602,35.63131120406,-29.872166879985556,99.99999999999997,83.33333333690629,93.84614893097987
10247,34.42672742949368,1.7646327758433387,62.32944586326684,82.65259293691531,55.33283673115341,82.58360655714316,66.56955077623826,82.47591585392857,24.742188103267765,60.44975624305866,25.113122185519686,63.147029603518746,42.94748417843803,56.58923142918162,-97.95933760990637,35.68895973197202,-8.140492784432496,-79.90809020368432,30.062749562930392,-26.210892247278494,35.37316832838867,-21.91984941926448,99.99999999999997,83.33333333690629,93.84614893097987
10248,34.42672742949368,1.4166770266034518,62.37518103932851,82.58703205961774,55.35992415304406,82.6229508261535,66.51534656741211,82.47591585392857,27.564549883218277,60.13524138867376,23.464770520554396,61.250860165261344,41.18779212461682,56.2310030414598,-97.95933760990637,35.61345952717777,-21.306073541194706,-79.90809020368432,35.15402167209591,-24.92339385709667,35.31242880627873,-34.546310094219635,99.99999999999997,83.33333333690629,93.84614893097987
10249,34.42672742949368,2.298993414016124,62.39042611466738,82.57391987556502,55.346380453193746,82.64918033166467,66.55599973513273,82.59387902186594,24.757695596743318,58.83000470819363,21.800258560203872,62.871779205232,41.778938692248175,51.92140685052681,-97.95933760990637,35.507759245413794,-23.71751667316778,-79.90809020368432,34.25556189912113,-37.66962792209052,35.509832209597946,-36.80495647496459,99.99999999999997,83.33333333690629,93.84614893097987
10250,34.42672742949368,1.7522058022505576,62.37518103932851,82.56080771299531,55.3734678750844,82.6622950951639,66.63730604837201,82.51523691706586,24.866247974849657,64.06667715866269,21.76793794295631,62.70357060623107,41.778938692248175,55.90534085948558,-97.95933760990637,35.83996011682056,-11.810080147437702,-79.90809020368432,31.674272676347954,-38.44212695653712,35.1453951764539,-20.22586462728117,99.99999999999997,83.33333333690629,93.84614893097987
10251,34.42672742949368,2.2120044767061557,62.35993598896712,82.52147118232017,55.238030743441044,82.59672132064233,66.50179550410454,82.54145095199922,24.137396289648734,61.61346123777736,20.57207499888814,60.119275172256835,41.778938692248175,57.00173685019671,-97.95933760990637,35.38692873011023,-13.921965109299464,-79.90809020368432,29.620650314754215,-27.276940915051064,35.02391618199182,-25.55877971220275,99.99999999999997,83.33333333690629,93.84614893097987
10252,34.42672742949368,4.361873982629973,62.37518103932851,82.63948075286262,55.292205609412406,82.59672132064233,66.52889760851764,82.54145095199922,21.99736371447254,62.91869791825752,22.22042663737635,65.37961618967017,43.263678845766776,54.71124619817523,-97.95933760990637,35.61345952717777,-18.595072263650152,-79.90809020368432,35.43924699425365,-21.143298585223892,35.57057170682897,-30.53093875067306,99.99999999999997,83.33333333690629,93.84614893097987
10253,34.42672742949368,4.896234620802758,62.39042611466738,82.5476955289426,55.40055529697506,82.6229508261535,66.54244867182518,82.50212988886193,27.874699549469298,58.9872621482686,24.450549465751934,64.37036472093416,42.70002748618492,55.31914892481775,-97.95933760990637,35.94566039858451,-10.686737058599931,-79.90809020368432,35.966913855433106,-23.445345703554644,35.25168930904768,-20.429770220988274,99.99999999999997,83.33333333690629,93.84614893097987
